ticket_id,customer_id,department,issue_type,priority,agent,channel,created_at,sla_due_at,closed_at,status,resolution_hours,previous_contacts,customer_message,customer_rating
TKT-00151,CUST-1306,Billing,Refund Delay,Low,Ethan,Phone,2025-01-24,2025-01-27 00:00:00,2025-01-26 00:00:00,Closed,48.0,0,The issue was handled well.,4
TKT-00152,CUST-1992,Technical Support,Account Verification,Medium,Sarah,Phone,2025-07-16,2025-07-18 00:00:00,2025-07-17 10:00:00,Closed,34.0,2,I would like an update on my ticket.,4
TKT-00153,CUST-1817,Shipping,Refund Delay,Medium,Ethan,Web Form,2025-04-27,2025-04-29 00:00:00,2025-04-30 19:00:00,Closed,91.0,1,Thank you for the update.,5
TKT-00154,CUST-1135,Technical Support,Login Issue,Low,Mia,Web Form,2025-12-31,2026-01-03 00:00:00,2026-01-01 14:00:00,Closed,38.0,4,I am having an issue and need assistance.,3
TKT-00155,CUST-1397,Billing,Late Delivery,Medium,Sarah,Email,2025-01-14,2025-01-16 00:00:00,2025-01-17 04:00:00,Closed,76.0,0,I am having an issue and need assistance.,4
TKT-00156,CUST-1369,Billing,Account Verification,Medium,Mia,Web Form,2025-03-28,2025-03-30 00:00:00,2025-03-31 01:00:00,Closed,73.0,0,Please help me understand what happened.,3
TKT-00157,CUST-1342,Shipping,Account Verification,High,Ethan,Chat,2025-08-23,2025-08-24 00:00:00,2025-08-24 19:00:00,Closed,43.0,1,I am tired of waiting for a response.,2
TKT-00158,CUST-1385,Account Management,Late Delivery,Medium,Liam,Web Form,2025-06-10,2025-06-12 00:00:00,,Open,,1,This is very frustrating and I need this fixed immediately.,2
TKT-00159,CUST-1689,Shipping,Payment Failure,Medium,Liam,Chat,2025-12-16,2025-12-18 00:00:00,2025-12-16 11:00:00,Escalated,11.0,0,I have contacted support multiple times and nobody has helped me.,2
TKT-00160,CUST-1556,Account Management,Late Delivery,Medium,Liam,Phone,2025-12-04,2025-12-06 00:00:00,2025-12-06 14:00:00,Closed,62.0,5,Please help me understand what happened.,4
TKT-00161,CUST-1010,Billing,Bug Report,High,Noah,Email,2025-05-08,2025-05-09 00:00:00,2025-05-11 23:00:00,Closed,95.0,0,This issue is affecting my work and I am unhappy.,1
TKT-00162,CUST-1118,Billing,Subscription Cancellation,Low,Liam,Web Form,2025-07-11,2025-07-14 00:00:00,2025-07-13 22:00:00,Closed,70.0,0,The issue was handled well.,4
TKT-00163,CUST-1869,Technical Support,Bug Report,Medium,Ethan,Chat,2025-09-24,2025-09-26 00:00:00,2025-09-27 20:00:00,Closed,92.0,0,I have contacted support multiple times and nobody has helped me.,1
TKT-00164,CUST-1190,Shipping,Login Issue,Medium,Mia,Chat,2025-09-22,2025-09-24 00:00:00,2025-09-25 06:00:00,Closed,78.0,4,Please help me understand what happened.,3
TKT-00165,CUST-1104,Account Management,Payment Failure,Low,Liam,Web Form,2025-10-31,2025-11-03 00:00:00,2025-11-02 18:00:00,Closed,66.0,2,I have contacted support multiple times and nobody has helped me.,3
TKT-00166,CUST-1865,Product Support,Late Delivery,Medium,Liam,Web Form,2025-02-28,2025-03-02 00:00:00,2025-03-02 22:00:00,Closed,70.0,1,I am having an issue and need assistance.,4
TKT-00167,CUST-1428,Account Management,Late Delivery,High,Priya,Email,2025-12-11,2025-12-12 00:00:00,2025-12-11 11:00:00,Closed,11.0,0,I would like an update on my ticket.,4
TKT-00168,CUST-1886,Product Support,Late Delivery,Medium,Sarah,Chat,2025-09-07,2025-09-09 00:00:00,2025-09-08 06:00:00,Closed,30.0,0,Please help me understand what happened.,3
TKT-00169,CUST-1814,Shipping,Refund Delay,Medium,Liam,Web Form,2025-10-15,2025-10-17 00:00:00,2025-10-18 20:00:00,Closed,92.0,0,Thank you for the update.,4
TKT-00170,CUST-1555,Technical Support,Subscription Cancellation,Low,Liam,Phone,2025-03-28,2025-03-31 00:00:00,2025-03-31 19:00:00,Closed,91.0,1,I would like an update on my ticket.,4
TKT-00171,CUST-1214,Billing,Product Question,Medium,Sarah,Email,2025-12-01,2025-12-03 00:00:00,2025-12-03 16:00:00,Closed,64.0,3,Thanks for helping me with this issue.,4
TKT-00172,CUST-1331,Product Support,Bug Report,High,Sarah,Chat,2025-11-12,2025-11-13 00:00:00,2025-11-15 17:00:00,Closed,89.0,0,I would like an update on my ticket.,3
TKT-00173,CUST-1779,Shipping,Subscription Cancellation,Medium,Noah,Chat,2025-07-30,2025-08-01 00:00:00,2025-07-31 19:00:00,Closed,43.0,0,I appreciate the quick response.,4
TKT-00174,CUST-1973,Account Management,Product Question,Low,Priya,Web Form,2025-07-12,2025-07-15 00:00:00,2025-07-14 21:00:00,Closed,69.0,2,I am having an issue and need assistance.,4
TKT-00175,CUST-1848,Account Management,Bug Report,Medium,Noah,Web Form,2025-11-22,2025-11-24 00:00:00,2025-11-23 12:00:00,Closed,36.0,0,I am having an issue and need assistance.,4
TKT-00176,CUST-1207,Shipping,Bug Report,Medium,Mia,Web Form,2025-06-25,2025-06-27 00:00:00,2025-06-25 21:00:00,Closed,21.0,3,I need help with my account.,4
TKT-00177,CUST-1671,Technical Support,Subscription Cancellation,Low,Priya,Email,2025-12-02,2025-12-05 00:00:00,2025-12-05 10:00:00,Closed,82.0,0,Can you check the status of my request?,4
TKT-00178,CUST-1489,Billing,Login Issue,Low,Ethan,Email,2025-03-09,2025-03-12 00:00:00,2025-03-12 19:00:00,Closed,91.0,0,The issue was handled well.,4
TKT-00179,CUST-1624,Billing,Account Verification,Medium,Noah,Email,2025-06-10,2025-06-12 00:00:00,2025-06-13 14:00:00,Closed,86.0,1,Thank you for the update.,4
TKT-00180,CUST-1986,Technical Support,Product Question,Medium,Liam,Chat,2025-07-30,2025-08-01 00:00:00,,Open,,0,The issue was handled well.,5
TKT-00181,CUST-1530,Account Management,Bug Report,High,Liam,Phone,2025-11-27,2025-11-28 00:00:00,2025-11-29 23:00:00,Escalated,71.0,0,I am tired of waiting for a response.,1
TKT-00182,CUST-1956,Product Support,Account Verification,High,Priya,Email,2025-05-03,2025-05-04 00:00:00,2025-05-04 10:00:00,Closed,34.0,0,I have contacted support multiple times and nobody has helped me.,2
TKT-00183,CUST-1971,Shipping,Late Delivery,Medium,Sarah,Phone,2025-10-07,2025-10-09 00:00:00,2025-10-09 20:00:00,Closed,68.0,0,I need help with my account.,3
TKT-00184,CUST-1997,Account Management,Subscription Cancellation,Medium,Sarah,Web Form,2025-12-26,2025-12-28 00:00:00,2025-12-26 18:00:00,Closed,18.0,0,Thanks for helping me with this issue.,4
TKT-00185,CUST-1012,Technical Support,Bug Report,Medium,Noah,Phone,2025-12-24,2025-12-26 00:00:00,2025-12-26 17:00:00,Closed,65.0,1,The support team has been helpful so far.,4
TKT-00186,CUST-1065,Technical Support,Refund Delay,Low,David,Phone,2025-03-27,2025-03-30 00:00:00,,Open,,0,I am tired of waiting for a response.,3
TKT-00187,CUST-1758,Shipping,Login Issue,Medium,David,Email,2025-09-13,2025-09-15 00:00:00,2025-09-14 05:00:00,Closed,29.0,0,I need help with my account.,3
TKT-00188,CUST-1329,Product Support,Refund Delay,Low,Ava,Chat,2025-01-24,2025-01-27 00:00:00,2025-01-27 13:00:00,Escalated,85.0,3,Please help me understand what happened.,3
TKT-00189,CUST-1898,Technical Support,Payment Failure,High,David,Phone,2025-02-09,2025-02-10 00:00:00,2025-02-09 16:00:00,Closed,16.0,2,This issue is affecting my work and I am unhappy.,1
TKT-00190,CUST-1475,Account Management,Subscription Cancellation,High,Priya,Phone,2025-02-14,2025-02-15 00:00:00,2025-02-14 04:00:00,Closed,4.0,1,I would like an update on my ticket.,3
TKT-00191,CUST-1001,Shipping,Product Question,Critical,Liam,Chat,2025-03-19,2025-03-19 08:00:00,2025-03-19 16:00:00,Closed,16.0,1,I need help with my account.,4
TKT-00192,CUST-1717,Account Management,Subscription Cancellation,Low,Liam,Web Form,2025-09-09,2025-09-12 00:00:00,2025-09-09 19:00:00,Closed,19.0,4,I want to cancel if this is not resolved today.,2
TKT-00193,CUST-1948,Shipping,Product Question,Critical,Noah,Email,2025-09-16,2025-09-16 08:00:00,2025-09-16 05:00:00,Closed,5.0,4,I am having an issue and need assistance.,4
TKT-00194,CUST-1987,Account Management,Bug Report,Medium,Priya,Chat,2025-02-08,2025-02-10 00:00:00,2025-02-09 13:00:00,Closed,37.0,0,I need help with my account.,4
TKT-00195,CUST-1405,Technical Support,Product Question,Medium,Priya,Email,2025-02-16,2025-02-18 00:00:00,,Open,,0,The support team has been helpful so far.,5
TKT-00196,CUST-1850,Product Support,Refund Delay,Medium,Priya,Chat,2025-01-16,2025-01-18 00:00:00,2025-01-19 04:00:00,Closed,76.0,2,Thanks for helping me with this issue.,4
TKT-00197,CUST-1926,Technical Support,Late Delivery,Low,Sarah,Phone,2025-12-18,2025-12-21 00:00:00,2025-12-19 02:00:00,Escalated,26.0,0,Can you check the status of my request?,3
TKT-00198,CUST-1930,Shipping,Login Issue,Low,Ethan,Email,2025-03-28,2025-03-31 00:00:00,2025-03-31 13:00:00,Closed,85.0,0,I am having an issue and need assistance.,3
TKT-00199,CUST-1140,Technical Support,Subscription Cancellation,Medium,Mia,Email,2025-11-11,2025-11-13 00:00:00,2025-11-13 10:00:00,Closed,58.0,1,I appreciate the quick response.,5
TKT-00200,CUST-1326,Account Management,Account Verification,Medium,Liam,Email,2025-07-15,2025-07-17 00:00:00,2025-07-18 16:00:00,Escalated,88.0,1,Can you check the status of my request?,3
TKT-00201,CUST-1589,Product Support,Account Verification,Low,Priya,Email,2025-08-30,2025-09-02 00:00:00,2025-09-02 20:00:00,Closed,92.0,1,I need help with my account.,3
TKT-00202,CUST-1576,Account Management,Bug Report,Critical,Mia,Chat,2025-05-02,2025-05-02 08:00:00,2025-05-04 02:00:00,Closed,50.0,2,I want to cancel if this is not resolved today.,1
TKT-00203,CUST-1348,Technical Support,Product Question,Medium,Mia,Web Form,2025-01-20,2025-01-22 00:00:00,2025-01-20 19:00:00,Closed,19.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-00204,CUST-1810,Technical Support,Bug Report,Low,Mia,Chat,2025-02-26,2025-03-01 00:00:00,2025-03-03 05:00:00,Closed,125.0,0,Can you check the status of my request?,4
TKT-00205,CUST-1871,Account Management,Bug Report,Low,David,Chat,2025-12-07,2025-12-10 00:00:00,2025-12-11 22:00:00,Closed,118.0,0,I want to cancel if this is not resolved today.,2
TKT-00206,CUST-1906,Product Support,Refund Delay,Low,David,Chat,2025-11-24,2025-11-27 00:00:00,,Open,,0,This is very frustrating and I need this fixed immediately.,3
TKT-00207,CUST-1504,Billing,Bug Report,Medium,Priya,Chat,2025-05-08,2025-05-10 00:00:00,2025-05-11 15:00:00,Closed,87.0,0,Can you check the status of my request?,4
TKT-00208,CUST-1350,Account Management,Bug Report,Medium,Noah,Web Form,2025-10-23,2025-10-25 00:00:00,,Open,,0,I need help with my account.,3
TKT-00209,CUST-1103,Technical Support,Payment Failure,Low,Noah,Email,2025-06-23,2025-06-26 00:00:00,2025-06-27 09:00:00,Escalated,105.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-00210,CUST-1003,Shipping,Account Verification,Critical,Sarah,Phone,2025-12-05,2025-12-05 08:00:00,2025-12-05 17:00:00,Closed,17.0,1,I need help with my account.,4
TKT-00211,CUST-1500,Account Management,Login Issue,Medium,Ethan,Chat,2025-02-19,2025-02-21 00:00:00,2025-02-20 10:00:00,Escalated,34.0,1,The issue was handled well.,5
TKT-00212,CUST-1154,Shipping,Login Issue,Medium,Sarah,Chat,2025-07-09,2025-07-11 00:00:00,2025-07-11 07:00:00,Closed,55.0,0,I am having an issue and need assistance.,3
TKT-00213,CUST-1487,Billing,Login Issue,Medium,Sarah,Chat,2025-10-11,2025-10-13 00:00:00,2025-10-14 02:00:00,Escalated,74.0,1,I want to cancel if this is not resolved today.,1
TKT-00214,CUST-1842,Shipping,Login Issue,Medium,Ava,Chat,2025-03-03,2025-03-05 00:00:00,,Open,,0,Please help me understand what happened.,3
TKT-00215,CUST-1115,Technical Support,Subscription Cancellation,Medium,Noah,Email,2025-07-18,2025-07-20 00:00:00,2025-07-20 22:00:00,Closed,70.0,3,Thank you for the update.,5
TKT-00216,CUST-1038,Account Management,Late Delivery,Low,Noah,Email,2025-10-16,2025-10-19 00:00:00,,Open,,3,Please help me understand what happened.,4
TKT-00217,CUST-1287,Technical Support,Subscription Cancellation,Medium,Sarah,Email,2025-07-22,2025-07-24 00:00:00,,Open,,0,I am tired of waiting for a response.,2
TKT-00218,CUST-1777,Account Management,Login Issue,Critical,Liam,Chat,2025-06-03,2025-06-03 08:00:00,2025-06-04 04:00:00,Closed,28.0,0,Please help me understand what happened.,4
TKT-00219,CUST-1255,Product Support,Bug Report,High,Mia,Email,2025-06-09,2025-06-10 00:00:00,2025-06-11 00:00:00,Closed,48.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-00220,CUST-1181,Billing,Product Question,Low,David,Chat,2025-05-21,2025-05-24 00:00:00,2025-05-24 11:00:00,Escalated,83.0,1,Please help me understand what happened.,4
TKT-00221,CUST-1211,Account Management,Bug Report,Medium,Priya,Email,2025-05-26,2025-05-28 00:00:00,2025-05-29 20:00:00,Closed,92.0,4,This is very frustrating and I need this fixed immediately.,3
TKT-00222,CUST-1916,Shipping,Payment Failure,Medium,Ava,Web Form,2025-03-09,2025-03-11 00:00:00,2025-03-09 09:00:00,Closed,9.0,4,I am tired of waiting for a response.,2
TKT-00223,CUST-1662,Account Management,Bug Report,Medium,Liam,Web Form,2025-06-04,2025-06-06 00:00:00,2025-06-06 18:00:00,Closed,66.0,1,I am tired of waiting for a response.,3
TKT-00224,CUST-1153,Product Support,Subscription Cancellation,Medium,Noah,Web Form,2025-02-02,2025-02-04 00:00:00,,Open,,0,I am tired of waiting for a response.,1
TKT-00225,CUST-1351,Product Support,Account Verification,High,Sarah,Phone,2025-12-15,2025-12-16 00:00:00,2025-12-17 14:00:00,Closed,62.0,0,I need help with my account.,3
TKT-00226,CUST-1921,Technical Support,Product Question,High,David,Phone,2025-03-29,2025-03-30 00:00:00,2025-03-30 17:00:00,Closed,41.0,0,This is very frustrating and I need this fixed immediately.,3
TKT-00227,CUST-1483,Shipping,Login Issue,Low,Liam,Phone,2025-08-04,2025-08-07 00:00:00,2025-08-06 06:00:00,Closed,54.0,0,Thank you for the update.,4
TKT-00228,CUST-1323,Technical Support,Login Issue,High,Sarah,Phone,2025-07-31,2025-08-01 00:00:00,2025-08-01 02:00:00,Closed,26.0,1,This issue is affecting my work and I am unhappy.,1
TKT-00229,CUST-1132,Technical Support,Login Issue,Medium,Mia,Phone,2025-11-21,2025-11-23 00:00:00,,Open,,0,This issue is affecting my work and I am unhappy.,1
TKT-00230,CUST-1018,Product Support,Payment Failure,Medium,Sarah,Web Form,2025-09-02,2025-09-04 00:00:00,2025-09-02 08:00:00,Closed,8.0,0,I appreciate the quick response.,4
TKT-00231,CUST-1444,Billing,Account Verification,Low,David,Phone,2025-03-08,2025-03-11 00:00:00,,Open,,0,I would like an update on my ticket.,4
TKT-00232,CUST-1728,Technical Support,Bug Report,Critical,Ethan,Phone,2025-04-07,2025-04-07 08:00:00,2025-04-08 15:00:00,Closed,39.0,0,I need help with my account.,4
TKT-00233,CUST-1485,Billing,Payment Failure,High,Priya,Email,2025-11-01,2025-11-02 00:00:00,2025-11-03 02:00:00,Closed,50.0,0,I would like an update on my ticket.,4
TKT-00234,CUST-1203,Technical Support,Account Verification,Medium,Ava,Phone,2025-08-04,2025-08-06 00:00:00,2025-08-08 06:00:00,Closed,102.0,1,I need help with my account.,4
TKT-00235,CUST-1002,Product Support,Account Verification,High,Liam,Phone,2025-12-27,2025-12-28 00:00:00,2025-12-28 15:00:00,Closed,39.0,0,I am tired of waiting for a response.,1
TKT-00236,CUST-1051,Billing,Login Issue,High,Ethan,Chat,2025-02-16,2025-02-17 00:00:00,2025-02-18 14:00:00,Closed,62.0,1,I am tired of waiting for a response.,2
TKT-00237,CUST-1336,Billing,Late Delivery,High,Priya,Phone,2025-12-13,2025-12-14 00:00:00,,Open,,3,The support team has been helpful so far.,4
TKT-00238,CUST-1664,Shipping,Product Question,Critical,Priya,Email,2025-07-10,2025-07-10 08:00:00,2025-07-11 03:00:00,Closed,27.0,1,This issue is affecting my work and I am unhappy.,2
TKT-00239,CUST-1942,Technical Support,Login Issue,Low,Ava,Chat,2025-02-23,2025-02-26 00:00:00,2025-02-26 02:00:00,Closed,74.0,2,Can you check the status of my request?,4
TKT-00240,CUST-1443,Account Management,Login Issue,High,Ethan,Email,2025-02-02,2025-02-03 00:00:00,,Open,,1,I am having an issue and need assistance.,3
TKT-00241,CUST-1328,Technical Support,Product Question,Medium,Sarah,Chat,2025-10-13,2025-10-15 00:00:00,,Open,,3,I have contacted support multiple times and nobody has helped me.,2
TKT-00242,CUST-1323,Technical Support,Bug Report,Critical,Ava,Chat,2025-10-09,2025-10-09 08:00:00,2025-10-10 21:00:00,Closed,45.0,1,The issue was handled well.,5
TKT-00243,CUST-1670,Billing,Product Question,High,Ava,Email,2025-07-26,2025-07-27 00:00:00,,Open,,4,I would like an update on my ticket.,3
TKT-00244,CUST-1349,Account Management,Bug Report,Medium,Ava,Chat,2025-08-21,2025-08-23 00:00:00,2025-08-25 13:00:00,Closed,109.0,2,The support team has been helpful so far.,4
TKT-00245,CUST-1468,Shipping,Subscription Cancellation,Medium,David,Email,2025-01-24,2025-01-26 00:00:00,2025-01-26 23:00:00,Closed,71.0,1,Please help me understand what happened.,3
TKT-00246,CUST-1566,Technical Support,Bug Report,Low,Sarah,Email,2025-11-21,2025-11-24 00:00:00,2025-11-26 11:00:00,Escalated,131.0,0,I would like an update on my ticket.,3
TKT-00247,CUST-1407,Account Management,Product Question,High,Mia,Chat,2025-03-07,2025-03-08 00:00:00,2025-03-08 22:00:00,Closed,46.0,0,This is very frustrating and I need this fixed immediately.,2
TKT-00248,CUST-1639,Shipping,Subscription Cancellation,Medium,Mia,Chat,2025-07-31,2025-08-02 00:00:00,2025-08-03 01:00:00,Closed,73.0,4,Can you check the status of my request?,3
TKT-00249,CUST-1898,Shipping,Bug Report,High,Mia,Chat,2025-09-15,2025-09-16 00:00:00,2025-09-18 09:00:00,Closed,81.0,1,Please help me understand what happened.,4
TKT-00250,CUST-1707,Account Management,Refund Delay,Medium,Ava,Web Form,2025-03-16,2025-03-18 00:00:00,,Open,,5,Can you check the status of my request?,3
TKT-00251,CUST-1948,Shipping,Account Verification,High,Ava,Phone,2025-08-20,2025-08-21 00:00:00,2025-08-23 18:00:00,Closed,90.0,0,I am having an issue and need assistance.,3
TKT-00252,CUST-1559,Account Management,Payment Failure,Medium,David,Email,2025-01-07,2025-01-09 00:00:00,,Open,,3,I am tired of waiting for a response.,3
TKT-00253,CUST-1133,Product Support,Account Verification,High,Liam,Phone,2025-08-18,2025-08-19 00:00:00,2025-08-19 22:00:00,Closed,46.0,0,I would like an update on my ticket.,4
TKT-00254,CUST-1074,Technical Support,Subscription Cancellation,Low,Ethan,Chat,2025-01-21,2025-01-24 00:00:00,2025-01-23 07:00:00,Closed,55.0,1,I would like an update on my ticket.,4
TKT-00255,CUST-1223,Shipping,Account Verification,Critical,Noah,Chat,2025-08-01,2025-08-01 08:00:00,2025-08-02 02:00:00,Closed,26.0,0,I am having an issue and need assistance.,4
TKT-00256,CUST-1262,Product Support,Product Question,Critical,Ava,Email,2025-12-09,2025-12-09 08:00:00,2025-12-09 17:00:00,Escalated,17.0,1,I need help with my account.,4
TKT-00257,CUST-1641,Product Support,Subscription Cancellation,Low,David,Web Form,2025-09-07,2025-09-10 00:00:00,2025-09-07 17:00:00,Closed,17.0,0,Thank you for the update.,4
TKT-00258,CUST-1089,Billing,Account Verification,Medium,Liam,Web Form,2025-02-23,2025-02-25 00:00:00,,Open,,0,I am having an issue and need assistance.,3
TKT-00259,CUST-1656,Billing,Refund Delay,Low,Priya,Email,2025-10-22,2025-10-25 00:00:00,2025-10-25 15:00:00,Closed,87.0,0,I need help with my account.,3
TKT-00260,CUST-1841,Product Support,Login Issue,High,Ava,Email,2025-07-03,2025-07-04 00:00:00,2025-07-03 22:00:00,Closed,22.0,0,This issue is affecting my work and I am unhappy.,2
